Robot Structural Analysis - Active Standard Sections (Filtered for France)
=====================================================================

### DATABASE: RCAT ###
Total sections: 2145

PLAT 17x11           | Weight:   1.47 kg/m
PLAT 17x5            | Weight:   0.67 kg/m
PLAT 17x6            | Weight:   0.80 kg/m
PLAT 17x7            | Weight:   0.93 kg/m
PLAT 17x8            | Weight:   1.07 kg/m
PLAT 180x10          | Weight:  14.13 kg/m
PLAT 180x12          | Weight:  16.96 kg/m
PLAT 180x15          | Weight:  21.20 kg/m
PLAT 180x20          | Weight:  28.26 kg/m
PLAT 180x25          | Weight:  35.32 kg/m
PLAT 180x30          | Weight:  42.39 kg/m
PLAT 180x40          | Weight:  56.52 kg/m
PLAT 180x5           | Weight:   7.06 kg/m
PLAT 180x50          | Weight:  70.65 kg/m
PLAT 180x6           | Weight:   8.48 kg/m
PLAT 180x60          | Weight:  84.78 kg/m
PLAT 180x8           | Weight:  11.30 kg/m
PLAT 180x80          | Weight: 113.04 kg/m
PLAT 18x10           | Weight:   1.41 kg/m
PLAT 18x11           | Weight:   1.55 kg/m
PLAT 18x5            | Weight:   0.71 kg/m
PLAT 18x6            | Weight:   0.85 kg/m
PLAT 18x6.5          | Weight:   0.92 kg/m
PLAT 18x7            | Weight:   0.99 kg/m
PLAT 18x8            | Weight:   1.13 kg/m
PLAT 18x9            | Weight:   1.27 kg/m
PLAT 19x11           | Weight:   1.64 kg/m
PLAT 19x13           | Weight:   1.94 kg/m
PLAT 19x5            | Weight:   0.75 kg/m
PLAT 19x6            | Weight:   0.89 kg/m
PLAT 19x7            | Weight:   1.04 kg/m
PLAT 19x8            | Weight:   1.19 kg/m
PLAT 19x9            | Weight:   1.34 kg/m
PLAT 200x10          | Weight:  15.70 kg/m
PLAT 200x12          | Weight:  18.84 kg/m
PLAT 200x15          | Weight:  23.55 kg/m
PLAT 200x20          | Weight:  31.40 kg/m
PLAT 200x25          | Weight:  39.25 kg/m
PLAT 200x30          | Weight:  47.10 kg/m
PLAT 200x40          | Weight:  62.80 kg/m
PLAT 200x5           | Weight:   7.85 kg/m
PLAT 200x50          | Weight:  78.50 kg/m
PLAT 200x6           | Weight:   9.42 kg/m
PLAT 200x60          | Weight:  94.20 kg/m
PLAT 200x8           | Weight:  12.56 kg/m
PLAT 200x80          | Weight: 125.60 kg/m
PLAT 20x10           | Weight:   1.57 kg/m
PLAT 20x12           | Weight:   1.88 kg/m
PLAT 20x13           | Weight:   2.04 kg/m
PLAT 20x15           | Weight:   2.35 kg/m
PLAT 20x5            | Weight:   0.79 kg/m
PLAT 20x6            | Weight:   0.94 kg/m
PLAT 20x6.5          | Weight:   1.02 kg/m
PLAT 20x7            | Weight:   1.10 kg/m
PLAT 20x8            | Weight:   1.26 kg/m
PLAT 20x9            | Weight:   1.41 kg/m
PLAT 220x10          | Weight:  17.27 kg/m
PLAT 220x12          | Weight:  20.72 kg/m
PLAT 220x15          | Weight:  25.91 kg/m
PLAT 220x20          | Weight:  34.54 kg/m
PLAT 220x25          | Weight:  43.17 kg/m
PLAT 220x30          | Weight:  51.81 kg/m
PLAT 220x40          | Weight:  69.08 kg/m
PLAT 220x5           | Weight:   8.63 kg/m
PLAT 220x50          | Weight:  86.35 kg/m
PLAT 220x6           | Weight:  10.36 kg/m
PLAT 220x60          | Weight: 103.62 kg/m
PLAT 220x8           | Weight:  13.82 kg/m
PLAT 220x80          | Weight: 138.16 kg/m
PLAT 22x10           | Weight:   1.73 kg/m
PLAT 22x11           | Weight:   1.90 kg/m
PLAT 22x12           | Weight:   2.07 kg/m
PLAT 22x13           | Weight:   2.25 kg/m
PLAT 22x14           | Weight:   2.42 kg/m
PLAT 22x15           | Weight:   2.59 kg/m
PLAT 22x5            | Weight:   0.86 kg/m
PLAT 22x6            | Weight:   1.04 kg/m
PLAT 22x6.5          | Weight:   1.12 kg/m
PLAT 22x7            | Weight:   1.21 kg/m
PLAT 22x8            | Weight:   1.38 kg/m
PLAT 240x10          | Weight:  18.84 kg/m
PLAT 240x12          | Weight:  22.61 kg/m
PLAT 240x15          | Weight:  28.26 kg/m
PLAT 240x20          | Weight:  37.68 kg/m
PLAT 240x25          | Weight:  47.10 kg/m
PLAT 240x30          | Weight:  56.52 kg/m
PLAT 240x40          | Weight:  75.36 kg/m
PLAT 240x5           | Weight:   9.42 kg/m
PLAT 240x50          | Weight:  94.20 kg/m
PLAT 240x6           | Weight:  11.30 kg/m
PLAT 240x60          | Weight: 113.04 kg/m
PLAT 240x8           | Weight:  15.07 kg/m
PLAT 240x80          | Weight: 150.72 kg/m
PLAT 250x10          | Weight:  19.62 kg/m
PLAT 250x12          | Weight:  23.55 kg/m
PLAT 250x15          | Weight:  29.44 kg/m
PLAT 250x20          | Weight:  39.25 kg/m
PLAT 250x25          | Weight:  49.06 kg/m
PLAT 250x30          | Weight:  58.88 kg/m
PLAT 250x40          | Weight:  78.50 kg/m
PLAT 250x5           | Weight:   9.81 kg/m
PLAT 250x50          | Weight:  98.12 kg/m
PLAT 250x6           | Weight:  11.78 kg/m
PLAT 250x60          | Weight: 117.75 kg/m
PLAT 250x8           | Weight:  15.70 kg/m
PLAT 250x80          | Weight: 157.00 kg/m
PLAT 25x10           | Weight:   1.96 kg/m
PLAT 25x12           | Weight:   2.35 kg/m
PLAT 25x13           | Weight:   2.55 kg/m
PLAT 25x14           | Weight:   2.75 kg/m
PLAT 25x15           | Weight:   2.94 kg/m
PLAT 25x16           | Weight:   3.14 kg/m
PLAT 25x5            | Weight:   0.98 kg/m
PLAT 25x6            | Weight:   1.18 kg/m
PLAT 25x6.5          | Weight:   1.28 kg/m
PLAT 25x7            | Weight:   1.37 kg/m
PLAT 25x8            | Weight:   1.57 kg/m
PLAT 260x10          | Weight:  20.41 kg/m
PLAT 260x12          | Weight:  24.49 kg/m
PLAT 260x15          | Weight:  30.61 kg/m
PLAT 260x20          | Weight:  40.82 kg/m
PLAT 260x25          | Weight:  51.02 kg/m
PLAT 260x30          | Weight:  61.23 kg/m
PLAT 260x40          | Weight:  81.64 kg/m
PLAT 260x5           | Weight:  10.21 kg/m
PLAT 260x50          | Weight: 102.05 kg/m
PLAT 260x6           | Weight:  12.25 kg/m
PLAT 260x60          | Weight: 122.46 kg/m
PLAT 260x8           | Weight:  16.33 kg/m
PLAT 260x80          | Weight: 163.28 kg/m
PLAT 26x10           | Weight:   2.04 kg/m
PLAT 26x12           | Weight:   2.45 kg/m
PLAT 26x13           | Weight:   2.65 kg/m
PLAT 26x14           | Weight:   2.86 kg/m
PLAT 26x15           | Weight:   3.06 kg/m
PLAT 26x16           | Weight:   3.27 kg/m
PLAT 26x18           | Weight:   3.67 kg/m
PLAT 26x20           | Weight:   4.08 kg/m
PLAT 26x5            | Weight:   1.02 kg/m
PLAT 26x6            | Weight:   1.22 kg/m
PLAT 26x6.5          | Weight:   1.33 kg/m
PLAT 26x7            | Weight:   1.43 kg/m
PLAT 26x8            | Weight:   1.63 kg/m
PLAT 280x10          | Weight:  21.98 kg/m
PLAT 280x12          | Weight:  26.38 kg/m
PLAT 280x15          | Weight:  32.97 kg/m
PLAT 280x20          | Weight:  43.96 kg/m
PLAT 280x25          | Weight:  54.95 kg/m
PLAT 280x30          | Weight:  65.94 kg/m
PLAT 280x40          | Weight:  87.92 kg/m
PLAT 280x5           | Weight:  10.99 kg/m
PLAT 280x50          | Weight: 109.90 kg/m
PLAT 280x6           | Weight:  13.19 kg/m
PLAT 280x60          | Weight: 131.88 kg/m
PLAT 280x8           | Weight:  17.58 kg/m
PLAT 280x80          | Weight: 175.84 kg/m
PLAT 28x10           | Weight:   2.20 kg/m
PLAT 28x12           | Weight:   2.64 kg/m
PLAT 28x13           | Weight:   2.86 kg/m
PLAT 28x14           | Weight:   3.08 kg/m
PLAT 28x16           | Weight:   3.52 kg/m
PLAT 28x18           | Weight:   3.96 kg/m
PLAT 28x5            | Weight:   1.10 kg/m
PLAT 28x6            | Weight:   1.32 kg/m
PLAT 28x6.5          | Weight:   1.43 kg/m
PLAT 28x7            | Weight:   1.54 kg/m
PLAT 28x8            | Weight:   1.76 kg/m
PLAT 300x10          | Weight:  23.55 kg/m
PLAT 300x12          | Weight:  28.26 kg/m
PLAT 300x15          | Weight:  35.32 kg/m
PLAT 300x20          | Weight:  47.10 kg/m
PLAT 300x25          | Weight:  58.88 kg/m
PLAT 300x30          | Weight:  70.65 kg/m
PLAT 300x40          | Weight:  94.20 kg/m
PLAT 300x5           | Weight:  11.78 kg/m
PLAT 300x50          | Weight: 117.75 kg/m
PLAT 300x6           | Weight:  14.13 kg/m
PLAT 300x60          | Weight: 141.30 kg/m
PLAT 300x8           | Weight:  18.84 kg/m
PLAT 300x80          | Weight: 188.40 kg/m
PLAT 30x10           | Weight:   2.35 kg/m
PLAT 30x12           | Weight:   2.83 kg/m
PLAT 30x13           | Weight:   3.06 kg/m
PLAT 30x14           | Weight:   3.30 kg/m
PLAT 30x15           | Weight:   3.53 kg/m
PLAT 30x16           | Weight:   3.77 kg/m
PLAT 30x18           | Weight:   4.24 kg/m
PLAT 30x20           | Weight:   4.71 kg/m
PLAT 30x22           | Weight:   5.18 kg/m
PLAT 30x25           | Weight:   5.89 kg/m
PLAT 30x4            | Weight:   0.94 kg/m
PLAT 30x5            | Weight:   1.18 kg/m
PLAT 30x6            | Weight:   1.41 kg/m
PLAT 30x6.5          | Weight:   1.53 kg/m
PLAT 30x7            | Weight:   1.65 kg/m
PLAT 30x8            | Weight:   1.88 kg/m
PLAT 30x9            | Weight:   2.12 kg/m
PLAT 320x10          | Weight:  25.12 kg/m
PLAT 320x12          | Weight:  30.14 kg/m
PLAT 320x15          | Weight:  37.68 kg/m
PLAT 320x20          | Weight:  50.24 kg/m
PLAT 320x25          | Weight:  62.80 kg/m
PLAT 320x30          | Weight:  75.36 kg/m
PLAT 320x40          | Weight: 100.48 kg/m
PLAT 320x5           | Weight:  12.56 kg/m
PLAT 320x50          | Weight: 125.60 kg/m
PLAT 320x6           | Weight:  15.07 kg/m
PLAT 320x60          | Weight: 150.72 kg/m
PLAT 320x8           | Weight:  20.10 kg/m
PLAT 320x80          | Weight: 200.96 kg/m
PLAT 32x10           | Weight:   2.51 kg/m
PLAT 32x12           | Weight:   3.01 kg/m
PLAT 32x13           | Weight:   3.27 kg/m
PLAT 32x14           | Weight:   3.52 kg/m
PLAT 32x15           | Weight:   3.77 kg/m
PLAT 32x16           | Weight:   4.02 kg/m
PLAT 32x20           | Weight:   5.02 kg/m
PLAT 32x22           | Weight:   5.53 kg/m
PLAT 32x25           | Weight:   6.28 kg/m
PLAT 32x5            | Weight:   1.26 kg/m
PLAT 32x6            | Weight:   1.51 kg/m
PLAT 32x6.5          | Weight:   1.63 kg/m
PLAT 32x8            | Weight:   2.01 kg/m
PLAT 340x10          | Weight:  26.69 kg/m
PLAT 340x12          | Weight:  32.03 kg/m
PLAT 340x15          | Weight:  40.04 kg/m
PLAT 340x20          | Weight:  53.38 kg/m
PLAT 340x25          | Weight:  66.73 kg/m
PLAT 340x30          | Weight:  80.07 kg/m
PLAT 340x40          | Weight: 106.76 kg/m
PLAT 340x5           | Weight:  13.34 kg/m
PLAT 340x50          | Weight: 133.45 kg/m
PLAT 340x6           | Weight:  16.01 kg/m
PLAT 340x60          | Weight: 160.14 kg/m
PLAT 340x8           | Weight:  21.35 kg/m
PLAT 340x80          | Weight: 213.52 kg/m
PLAT 350x10          | Weight:  27.48 kg/m
PLAT 350x12          | Weight:  32.97 kg/m
PLAT 350x15          | Weight:  41.21 kg/m
PLAT 350x20          | Weight:  54.95 kg/m
PLAT 350x25          | Weight:  68.69 kg/m
PLAT 350x30          | Weight:  82.43 kg/m
PLAT 350x40          | Weight: 109.90 kg/m
PLAT 350x5           | Weight:  13.74 kg/m
PLAT 350x50          | Weight: 137.38 kg/m
PLAT 350x6           | Weight:  16.48 kg/m
PLAT 350x60          | Weight: 164.85 kg/m
PLAT 350x8           | Weight:  21.98 kg/m
PLAT 350x80          | Weight: 219.80 kg/m
PLAT 35x10           | Weight:   2.75 kg/m
PLAT 35x12           | Weight:   3.30 kg/m
PLAT 35x13           | Weight:   3.57 kg/m
PLAT 35x14           | Weight:   3.85 kg/m
PLAT 35x15           | Weight:   4.12 kg/m
PLAT 35x16           | Weight:   4.40 kg/m
PLAT 35x18           | Weight:   4.95 kg/m
PLAT 35x20           | Weight:   5.50 kg/m
PLAT 35x22           | Weight:   6.04 kg/m
PLAT 35x25           | Weight:   6.87 kg/m
PLAT 35x5            | Weight:   1.37 kg/m
PLAT 35x6            | Weight:   1.65 kg/m
PLAT 35x6.5          | Weight:   1.79 kg/m
PLAT 35x7            | Weight:   1.92 kg/m
PLAT 35x8            | Weight:   2.20 kg/m
PLAT 360x10          | Weight:  28.26 kg/m
PLAT 360x12          | Weight:  33.91 kg/m
PLAT 360x15          | Weight:  42.39 kg/m
PLAT 360x20          | Weight:  56.52 kg/m
PLAT 360x25          | Weight:  70.65 kg/m
PLAT 360x30          | Weight:  84.78 kg/m
PLAT 360x40          | Weight: 113.04 kg/m
PLAT 360x5           | Weight:  14.13 kg/m
PLAT 360x50          | Weight: 141.30 kg/m
PLAT 360x6           | Weight:  16.96 kg/m
PLAT 360x60          | Weight: 169.56 kg/m
PLAT 360x8           | Weight:  22.61 kg/m
PLAT 360x80          | Weight: 226.08 kg/m
PLAT 380x10          | Weight:  29.83 kg/m
PLAT 380x12          | Weight:  35.80 kg/m
PLAT 380x15          | Weight:  44.75 kg/m
PLAT 380x20          | Weight:  59.66 kg/m
PLAT 380x25          | Weight:  74.58 kg/m
PLAT 380x30          | Weight:  89.49 kg/m
PLAT 380x40          | Weight: 119.32 kg/m
PLAT 380x5           | Weight:  14.91 kg/m
PLAT 380x50          | Weight: 149.15 kg/m
PLAT 380x6           | Weight:  17.90 kg/m
PLAT 380x60          | Weight: 178.98 kg/m
PLAT 380x8           | Weight:  23.86 kg/m
PLAT 380x80          | Weight: 238.64 kg/m
PLAT 38x10           | Weight:   2.98 kg/m
PLAT 38x12           | Weight:   3.58 kg/m
PLAT 38x13           | Weight:   3.88 kg/m
PLAT 38x14           | Weight:   4.18 kg/m
PLAT 38x15           | Weight:   4.47 kg/m
PLAT 38x16           | Weight:   4.77 kg/m
PLAT 38x20           | Weight:   5.97 kg/m
PLAT 38x22           | Weight:   6.56 kg/m
PLAT 38x25           | Weight:   7.46 kg/m
PLAT 38x5            | Weight:   1.49 kg/m
PLAT 38x6            | Weight:   1.79 kg/m
PLAT 38x6.5          | Weight:   1.94 kg/m
PLAT 38x8            | Weight:   2.39 kg/m
PLAT 400x10          | Weight:  31.40 kg/m
PLAT 400x12          | Weight:  37.68 kg/m
PLAT 400x15          | Weight:  47.10 kg/m
PLAT 400x20          | Weight:  62.80 kg/m
PLAT 400x25          | Weight:  78.50 kg/m
PLAT 400x30          | Weight:  94.20 kg/m
PLAT 400x40          | Weight: 125.60 kg/m
PLAT 400x5           | Weight:  15.70 kg/m
PLAT 400x50          | Weight: 157.00 kg/m
PLAT 400x6           | Weight:  18.84 kg/m
PLAT 400x60          | Weight: 188.40 kg/m
PLAT 400x8           | Weight:  25.12 kg/m
PLAT 400x80          | Weight: 251.20 kg/m
PLAT 40x10           | Weight:   3.14 kg/m
PLAT 40x12           | Weight:   3.77 kg/m
PLAT 40x13           | Weight:   4.08 kg/m
PLAT 40x14           | Weight:   4.40 kg/m
PLAT 40x15           | Weight:   4.71 kg/m
PLAT 40x16           | Weight:   5.02 kg/m
PLAT 40x18           | Weight:   5.65 kg/m
PLAT 40x20           | Weight:   6.28 kg/m
PLAT 40x22           | Weight:   6.91 kg/m
PLAT 40x25           | Weight:   7.85 kg/m
PLAT 40x3            | Weight:   0.94 kg/m
PLAT 40x30           | Weight:   9.42 kg/m
PLAT 40x4            | Weight:   1.26 kg/m
PLAT 40x5            | Weight:   1.57 kg/m
PLAT 40x6            | Weight:   1.88 kg/m
PLAT 40x6.5          | Weight:   2.04 kg/m
PLAT 40x7            | Weight:   2.20 kg/m
PLAT 40x8            | Weight:   2.51 kg/m
PLAT 40x9            | Weight:   2.83 kg/m
PLAT 450x10          | Weight:  35.32 kg/m
PLAT 450x12          | Weight:  42.39 kg/m
PLAT 450x15          | Weight:  52.99 kg/m
PLAT 450x20          | Weight:  70.65 kg/m
PLAT 450x25          | Weight:  88.31 kg/m
PLAT 450x30          | Weight: 105.97 kg/m
PLAT 450x40          | Weight: 141.30 kg/m
PLAT 450x5           | Weight:  17.66 kg/m
PLAT 450x50          | Weight: 176.62 kg/m
PLAT 450x6           | Weight:  21.20 kg/m
PLAT 450x60          | Weight: 211.95 kg/m
PLAT 450x8           | Weight:  28.26 kg/m
PLAT 450x80          | Weight: 282.60 kg/m
PLAT 45x10           | Weight:   3.53 kg/m
PLAT 45x12           | Weight:   4.24 kg/m
PLAT 45x13           | Weight:   4.59 kg/m
PLAT 45x14           | Weight:   4.95 kg/m
PLAT 45x15           | Weight:   5.30 kg/m
PLAT 45x16           | Weight:   5.65 kg/m
PLAT 45x20           | Weight:   7.06 kg/m
PLAT 45x22           | Weight:   7.77 kg/m
PLAT 45x25           | Weight:   8.83 kg/m
PLAT 45x30           | Weight:  10.60 kg/m
PLAT 45x5            | Weight:   1.77 kg/m
PLAT 45x6            | Weight:   2.12 kg/m
PLAT 45x6.5          | Weight:   2.30 kg/m
PLAT 45x7            | Weight:   2.47 kg/m
PLAT 45x8            | Weight:   2.83 kg/m
PLAT 500x10          | Weight:  39.25 kg/m
PLAT 500x12          | Weight:  47.10 kg/m
PLAT 500x15          | Weight:  58.88 kg/m
PLAT 500x20          | Weight:  78.50 kg/m
PLAT 500x25          | Weight:  98.12 kg/m
PLAT 500x30          | Weight: 117.75 kg/m
PLAT 500x40          | Weight: 157.00 kg/m
PLAT 500x5           | Weight:  19.62 kg/m
PLAT 500x50          | Weight: 196.25 kg/m
PLAT 500x6           | Weight:  23.55 kg/m
PLAT 500x60          | Weight: 235.50 kg/m
PLAT 500x8           | Weight:  31.40 kg/m
PLAT 500x80          | Weight: 314.00 kg/m
PLAT 50x10           | Weight:   3.93 kg/m
PLAT 50x12           | Weight:   4.71 kg/m
PLAT 50x13           | Weight:   5.10 kg/m
PLAT 50x14           | Weight:   5.50 kg/m
PLAT 50x15           | Weight:   5.89 kg/m
PLAT 50x16           | Weight:   6.28 kg/m
PLAT 50x18           | Weight:   7.06 kg/m
PLAT 50x20           | Weight:   7.85 kg/m
PLAT 50x22           | Weight:   8.63 kg/m
PLAT 50x25           | Weight:   9.81 kg/m
PLAT 50x3            | Weight:   1.18 kg/m
PLAT 50x30           | Weight:  11.78 kg/m
PLAT 50x4            | Weight:   1.57 kg/m
PLAT 50x40           | Weight:  15.70 kg/m
PLAT 50x5            | Weight:   1.96 kg/m
PLAT 50x6            | Weight:   2.35 kg/m
PLAT 50x6.5          | Weight:   2.55 kg/m
PLAT 50x7            | Weight:   2.75 kg/m
PLAT 50x8            | Weight:   3.14 kg/m
PLAT 50x9            | Weight:   3.53 kg/m
PLAT 550x10          | Weight:  43.17 kg/m
PLAT 550x12          | Weight:  51.81 kg/m
PLAT 550x15          | Weight:  64.76 kg/m
PLAT 550x20          | Weight:  86.35 kg/m
PLAT 550x25          | Weight: 107.94 kg/m
PLAT 550x30          | Weight: 129.53 kg/m
PLAT 550x40          | Weight: 172.70 kg/m
PLAT 550x5           | Weight:  21.59 kg/m
PLAT 550x50          | Weight: 215.88 kg/m
PLAT 550x6           | Weight:  25.91 kg/m
PLAT 550x60          | Weight: 259.05 kg/m
PLAT 550x8           | Weight:  34.54 kg/m
PLAT 550x80          | Weight: 345.40 kg/m
PLAT 55x10           | Weight:   4.32 kg/m
PLAT 55x12           | Weight:   5.18 kg/m
PLAT 55x13           | Weight:   5.61 kg/m
PLAT 55x14           | Weight:   6.04 kg/m
PLAT 55x15           | Weight:   6.48 kg/m
PLAT 55x16           | Weight:   6.91 kg/m
PLAT 55x18           | Weight:   7.77 kg/m
PLAT 55x20           | Weight:   8.63 kg/m
PLAT 55x22           | Weight:   9.50 kg/m
PLAT 55x25           | Weight:  10.79 kg/m
PLAT 55x30           | Weight:  12.95 kg/m
PLAT 55x5            | Weight:   2.16 kg/m
PLAT 55x6            | Weight:   2.59 kg/m
PLAT 55x6.5          | Weight:   2.81 kg/m
PLAT 55x8            | Weight:   3.45 kg/m
PLAT 600x10          | Weight:  47.10 kg/m
PLAT 600x12          | Weight:  56.52 kg/m
PLAT 600x15          | Weight:  70.65 kg/m
PLAT 600x20          | Weight:  94.20 kg/m
PLAT 600x25          | Weight: 117.75 kg/m
PLAT 600x30          | Weight: 141.30 kg/m
PLAT 600x40          | Weight: 188.40 kg/m
PLAT 600x5           | Weight:  23.55 kg/m
PLAT 600x50          | Weight: 235.50 kg/m
PLAT 600x6           | Weight:  28.26 kg/m
PLAT 600x60          | Weight: 282.60 kg/m
PLAT 600x8           | Weight:  37.68 kg/m
PLAT 600x80          | Weight: 376.80 kg/m
PLAT 60x10           | Weight:   4.71 kg/m
PLAT 60x12           | Weight:   5.65 kg/m
PLAT 60x13           | Weight:   6.12 kg/m
PLAT 60x15           | Weight:   7.06 kg/m
PLAT 60x16           | Weight:   7.54 kg/m
PLAT 60x18           | Weight:   8.48 kg/m
PLAT 60x20           | Weight:   9.42 kg/m
PLAT 60x22           | Weight:  10.36 kg/m
PLAT 60x25           | Weight:  11.78 kg/m
PLAT 60x3            | Weight:   1.41 kg/m
PLAT 60x30           | Weight:  14.13 kg/m
PLAT 60x35           | Weight:  16.48 kg/m
PLAT 60x4            | Weight:   1.88 kg/m
PLAT 60x40           | Weight:  18.84 kg/m
PLAT 60x5            | Weight:   2.35 kg/m
PLAT 60x50           | Weight:  23.55 kg/m
PLAT 60x6            | Weight:   2.83 kg/m
PLAT 60x6.5          | Weight:   3.06 kg/m
PLAT 60x7            | Weight:   3.30 kg/m
PLAT 60x8            | Weight:   3.77 kg/m
PLAT 60x9            | Weight:   4.24 kg/m
PLAT 650x10          | Weight:  51.02 kg/m
PLAT 650x12          | Weight:  61.23 kg/m
PLAT 650x15          | Weight:  76.54 kg/m
PLAT 650x20          | Weight: 102.05 kg/m
PLAT 650x25          | Weight: 127.56 kg/m
PLAT 650x30          | Weight: 153.07 kg/m
PLAT 650x40          | Weight: 204.10 kg/m
PLAT 650x5           | Weight:  25.51 kg/m
PLAT 650x50          | Weight: 255.12 kg/m
PLAT 650x6           | Weight:  30.61 kg/m
PLAT 650x60          | Weight: 306.15 kg/m
PLAT 650x8           | Weight:  40.82 kg/m
PLAT 650x80          | Weight: 408.20 kg/m
PLAT 700x10          | Weight:  54.95 kg/m
PLAT 700x12          | Weight:  65.94 kg/m
PLAT 700x15          | Weight:  82.43 kg/m
PLAT 700x20          | Weight: 109.90 kg/m
PLAT 700x25          | Weight: 137.38 kg/m
PLAT 700x30          | Weight: 164.85 kg/m
PLAT 700x40          | Weight: 219.80 kg/m
PLAT 700x5           | Weight:  27.48 kg/m
PLAT 700x50          | Weight: 274.75 kg/m
PLAT 700x6           | Weight:  32.97 kg/m
PLAT 700x60          | Weight: 329.70 kg/m
PLAT 700x8           | Weight:  43.96 kg/m
PLAT 700x80          | Weight: 439.60 kg/m
PLAT 70x10           | Weight:   5.50 kg/m
PLAT 70x12           | Weight:   6.59 kg/m
PLAT 70x13           | Weight:   7.14 kg/m
PLAT 70x15           | Weight:   8.24 kg/m
PLAT 70x16           | Weight:   8.79 kg/m
PLAT 70x18           | Weight:   9.89 kg/m
PLAT 70x20           | Weight:  10.99 kg/m
PLAT 70x22           | Weight:  12.09 kg/m
PLAT 70x25           | Weight:  13.74 kg/m
PLAT 70x30           | Weight:  16.48 kg/m
PLAT 70x35           | Weight:  19.23 kg/m
PLAT 70x40           | Weight:  21.98 kg/m
PLAT 70x5            | Weight:   2.75 kg/m
PLAT 70x50           | Weight:  27.48 kg/m
PLAT 70x6            | Weight:   3.30 kg/m
PLAT 70x6.5          | Weight:   3.57 kg/m
PLAT 70x7            | Weight:   3.85 kg/m
PLAT 70x8            | Weight:   4.40 kg/m
PLAT 750x10          | Weight:  58.88 kg/m
PLAT 750x12          | Weight:  70.65 kg/m
PLAT 750x15          | Weight:  88.31 kg/m
PLAT 750x20          | Weight: 117.75 kg/m
PLAT 750x25          | Weight: 147.19 kg/m
PLAT 750x30          | Weight: 176.62 kg/m
PLAT 750x40          | Weight: 235.50 kg/m
PLAT 750x5           | Weight:  29.44 kg/m
PLAT 750x50          | Weight: 294.38 kg/m
PLAT 750x6           | Weight:  35.32 kg/m
PLAT 750x60          | Weight: 353.25 kg/m
PLAT 750x8           | Weight:  47.10 kg/m
PLAT 750x80          | Weight: 471.00 kg/m
PLAT 75x10           | Weight:   5.89 kg/m
PLAT 75x12           | Weight:   7.06 kg/m
PLAT 75x13           | Weight:   7.65 kg/m
PLAT 75x15           | Weight:   8.83 kg/m
PLAT 75x16           | Weight:   9.42 kg/m
PLAT 75x20           | Weight:  11.78 kg/m
PLAT 75x25           | Weight:  14.72 kg/m
PLAT 75x30           | Weight:  17.66 kg/m
PLAT 75x35           | Weight:  20.61 kg/m
PLAT 75x40           | Weight:  23.55 kg/m
PLAT 75x5            | Weight:   2.94 kg/m
PLAT 75x6            | Weight:   3.53 kg/m
PLAT 75x6.5          | Weight:   3.83 kg/m
PLAT 75x60           | Weight:  35.32 kg/m
PLAT 75x8            | Weight:   4.71 kg/m
PLAT 800x10          | Weight:  62.80 kg/m
PLAT 800x12          | Weight:  75.36 kg/m
PLAT 800x15          | Weight:  94.20 kg/m
PLAT 800x20          | Weight: 125.60 kg/m
PLAT 800x25          | Weight: 157.00 kg/m
PLAT 800x30          | Weight: 188.40 kg/m
PLAT 800x40          | Weight: 251.20 kg/m
PLAT 800x5           | Weight:  31.40 kg/m
PLAT 800x50          | Weight: 314.00 kg/m
PLAT 800x6           | Weight:  37.68 kg/m
PLAT 800x60          | Weight: 376.80 kg/m
PLAT 800x8           | Weight:  50.24 kg/m
PLAT 800x80          | Weight: 502.40 kg/m
PLAT 80x10           | Weight:   6.28 kg/m
PLAT 80x11           | Weight:   6.91 kg/m
PLAT 80x12           | Weight:   7.54 kg/m
PLAT 80x13           | Weight:   8.16 kg/m
PLAT 80x15           | Weight:   9.42 kg/m
PLAT 80x16           | Weight:  10.05 kg/m
PLAT 80x20           | Weight:  12.56 kg/m
PLAT 80x25           | Weight:  15.70 kg/m
PLAT 80x30           | Weight:  18.84 kg/m
PLAT 80x35           | Weight:  21.98 kg/m
PLAT 80x40           | Weight:  25.12 kg/m
PLAT 80x5            | Weight:   3.14 kg/m
PLAT 80x50           | Weight:  31.40 kg/m
PLAT 80x6            | Weight:   3.77 kg/m
PLAT 80x6.5          | Weight:   4.08 kg/m
PLAT 80x60           | Weight:  37.68 kg/m
PLAT 80x7            | Weight:   4.40 kg/m
PLAT 80x8            | Weight:   5.02 kg/m
PLAT 900x10          | Weight:  70.65 kg/m
PLAT 900x12          | Weight:  84.78 kg/m
PLAT 900x15          | Weight: 105.97 kg/m
PLAT 900x20          | Weight: 141.30 kg/m
PLAT 900x25          | Weight: 176.62 kg/m
PLAT 900x30          | Weight: 211.95 kg/m
PLAT 900x40          | Weight: 282.60 kg/m
PLAT 900x5           | Weight:  35.32 kg/m
PLAT 900x50          | Weight: 353.25 kg/m
PLAT 900x6           | Weight:  42.39 kg/m
PLAT 900x60          | Weight: 423.90 kg/m
PLAT 900x8           | Weight:  56.52 kg/m
PLAT 900x80          | Weight: 565.20 kg/m
PLAT 90x10           | Weight:   7.06 kg/m
PLAT 90x11           | Weight:   7.77 kg/m
PLAT 90x12           | Weight:   8.48 kg/m
PLAT 90x13           | Weight:   9.18 kg/m
PLAT 90x15           | Weight:  10.60 kg/m
